time_iso,elapsed_s,tree_n,tree_ws_mb,tree_cpu_pct,avail_ram_gb,disk_free_gb,flag
2026-09-23T10:24:15,0.1,3,35.2,0.0,2.757,6.912,
2026-09-23T10:24:20,5.7,5,440.7,6.7,2.294,6.912,
2026-09-23T10:24:25,10.9,5,612.2,7.5,2.186,6.912,
2026-09-23T10:24:31,16.1,5,723.2,21.1,2.029,6.912,
2026-09-23T10:24:36,21.4,5,723.4,11.6,1.465,6.911,
2026-09-23T10:24:41,26.7,5,732.3,7.9,1.926,6.911,
2026-09-23T10:24:46,31.9,5,764.6,8.2,1.854,6.911,
2026-09-23T10:24:52,37.1,5,774.5,8.1,1.727,6.912,
2026-09-23T10:24:57,42.5,5,774.3,8.2,1.727,6.912,
2026-09-23T10:25:02,47.7,5,775.2,8.2,1.822,6.912,
2026-09-23T10:25:07,52.8,5,771.1,8.2,1.875,6.914,
2026-09-23T10:25:12,58.0,5,776.1,8.3,1.814,6.914,
2026-09-23T10:25:18,63.3,5,776.3,8.2,1.257,6.913,
2026-09-23T10:25:23,68.4,5,776.1,8.2,1.828,6.913,
