time_iso,elapsed_s,tree_n,tree_ws_mb,tree_cpu_pct,avail_ram_gb,disk_free_gb,flag
2026-09-24T10:17:11,0.0,3,29.7,0.0,3.624,5.960,ram_alert
2026-09-24T10:17:17,5.4,5,448.9,5.9,3.167,5.959,ram_alert
2026-09-24T10:17:22,10.6,5,586.8,8.1,2.958,5.959,ram_alert
2026-09-24T10:17:27,15.7,5,757.3,10.1,2.795,5.959,ram_alert
2026-09-24T10:17:32,20.9,5,1072.8,13.5,2.437,6.027,ram_alert kill
