time_iso,elapsed_s,tree_n,tree_ws_mb,tree_cpu_pct,avail_ram_gb,disk_free_gb,flag
2026-09-22T22:51:17,0.0,3,30.3,0.0,5.114,8.774,
2026-09-22T22:51:23,5.4,5,472.2,6.8,4.590,8.773,
2026-09-22T22:51:28,10.6,5,516.2,26.1,4.588,8.773,
2026-09-22T22:51:33,15.7,5,519.3,29.4,4.572,8.773,
2026-09-22T22:51:38,20.9,5,563.4,28.0,4.558,8.773,
2026-09-22T22:51:43,26.0,5,526.8,26.7,4.591,8.773,
