time_iso,elapsed_s,tree_n,tree_ws_mb,tree_cpu_pct,avail_ram_gb,disk_free_gb,flag
2026-09-24T02:34:05,0.0,3,28.7,0.0,5.062,10.723,
2026-09-24T02:34:10,5.5,5,440.0,6.4,4.605,10.722,
