time_iso,elapsed_s,tree_n,tree_ws_mb,tree_cpu_pct,avail_ram_gb,disk_free_gb,flag
2026-09-22T22:53:42,0.0,3,30.4,0.0,5.142,8.776,
2026-09-22T22:53:48,5.4,5,486.2,6.4,4.599,8.776,
2026-09-22T22:53:53,10.6,5,531.2,9.4,4.608,8.776,
